pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_rad,st_mass,st_logg,rastr,ra,decstr,dec,sy_dist
Kepler-186 c,7.26730117,0.0575,1.23,,,0,469,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26730117,0.0575,1.23,,,0,469,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26730117,,1.28,,,,,0.49,0.51,4.76,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,,,1.392,,,,,0.54,,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26737224,,1.26,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26731094,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26730117,0.0575,1.23,,,0,469,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.267,,1.37,,,,,0.5,0.51,4.75,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26731094,0.0564,1.14,,,0,464,0.44,0.45,4.8,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 c,7.26730023,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.3430025,0.0845,1.29,,,0,379,0.44,0.45,4.8,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.343058,0.091,1.56,,,,,0.52,,4.75,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34302938,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34300789,0.0862,1.53,,,0,383,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.342996,0.0781,1.4,,,,,0.47,0.48,4.77,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.343025,0.09,1.81,,,0,429,0.52,0.55,4.74,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,,,1.738,,,,,0.51,0.55,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34300789,0.0862,1.53,,,0,383,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34300789,,1.61,,,,,0.49,0.51,4.76,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34295116,,1.28,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34331036,0.08642,1.41,,,,384,0.46,0.48,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,,,1.568,,,,,0.54,,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.3430025,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.343,,1.68,,,,,0.5,0.51,4.75,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34305036,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 d,13.34300789,0.0862,1.53,,,0,383,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,,,1.401,,,,,0.51,0.55,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40788397,,1.18,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.407793,0.129,1.33,,,,,0.52,,4.75,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777833,0.1194,1.15,,,0,319,0.44,0.45,4.8,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777444,0.1218,1.26,,,0,322,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777833,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.407,,1.39,,,,,0.5,0.51,4.75,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.407791,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40757134,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.407688,0.127,1.66,,,0,361,0.52,0.55,4.74,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,,,1.396,,,,,0.54,,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777444,0.1218,1.26,,,0,322,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777444,,1.34,,,,,0.49,0.51,4.76,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.407704,0.11,1.27,,,,,0.47,0.48,4.77,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 e,22.40777444,0.1218,1.26,,,0,322,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.94577,0.3931,1.06,,,0,179,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.9441,0.432,1.17,,,0.04,,0.52,0.54,4.74,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.94577,0.3931,1.06,,,0,179,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.9459,0.356,1.11,,,,,0.47,0.48,4.77,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.945392,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.9425112,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.9533307,,,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.94577,,1.12,,,,,0.49,0.51,4.76,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,,,1.438,,,,,0.54,,,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.94577,0.3931,1.06,,,0,179,0.46,0.48,4.79,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.9418818,,1.02,,,,,0.55,0.54,4.7,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-186 f,129.945392,0.3855,1.18,,,0,177,0.44,0.45,4.8,19h54m36.66s,298.652736,+43d57m17.96s,43.9549884,177.594
Kepler-1860 b,12.7372371,0.1021,0.87,,,0,697,0.87,0.87,4.5,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.73672,0.104,0.88,,,0,693,0.82,0.93,4.58,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.73726137,0.1057,0.89,,,0,715,0.87,0.97,4.55,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.7372371,,,,,,,0.9,0.96,4.51,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.73719978,,1.139,,,,,0.87,0.87,4.5,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.73726137,0.1057,0.89,,,0,715,0.87,0.97,4.55,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1860 b,12.73726137,0.1057,0.89,,,0,715,0.87,0.97,4.55,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.703
Kepler-1861 b,40.0306015,,2.207,,,,,1.37,1.16,4.23,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.0306267,,,,,,,1.41,1.04,4.16,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.0311126,,,,,,,1.41,1.04,4.16,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.03252,0.233,1.93,,,0,577,1.06,1.06,4.41,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.030989,0.2406,2.23,,,0,615,1.36,1.16,4.23,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.030989,0.2406,2.23,,,0,615,1.36,1.16,4.23,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.030989,0.2406,2.23,,,0,615,1.36,1.16,4.23,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1861 b,40.0306267,0.2408,2.01,,,0,617,1.37,1.16,4.23,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.985
Kepler-1862 b,16.0573732,0.1201,63.94,,,0,650,0.81,0.9,4.57,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.19
Kepler-1862 b,16.0573732,0.1201,63.94,,,0,650,0.81,0.9,4.57,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.19
Kepler-1862 b,16.0573291,0.1199,2.27,,,0,645,0.81,0.9,4.58,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.19
Kepler-1862 b,16.05730057,,2.203,,,,,0.81,0.9,4.58,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.19
